id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1367410216514375681	1367376408511709184	2021-03-04 04:42:55 Eastern Standard Time	2021-03-04	04:42:55	-0500	634462686	jessithomsonbc	Jessica Thomson		"@WalkerCoastal @RobynHode5 ""The diminutive diva of country music, we learned last week, quietly gave $1 million to help fund research into a COVID-19 vaccine. Thanks in part to her generosity — and to scientists at Moderna — we now have one, said to be 94.5 percent effective"""	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/jessithomsonbc/status/1367410216514375681	False		0		Vancouver						[{'screen_name': 'WalkerCoastal', 'name': 'Coastal Walker', 'id': '1306277440361312258'}, {'screen_name': 'RobynHode5', 'name': 'RobynHode', 'id': '1286308624780886017'}]				
1367407302643433475	1367407302643433475	2021-03-04 04:31:20 Eastern Standard Time	2021-03-04	04:31:20	-0500	21216178	starvancouver	The Star Vancouver		Who have provinces pegged to receive COVID-19 vaccines in the coming weeks?  https://t.co/UsWc7d3cgA  https://t.co/2K4ob9birk	en	[]	['http://ow.ly/IsXC102ADmn']	['https://pbs.twimg.com/media/EvoBshCWQAAwNI9.jpg']	0	0	0	[]	[]	https://twitter.com/starvancouver/status/1367407302643433475	False		1	https://pbs.twimg.com/media/EvoBshCWQAAwNI9.jpg	Vancouver						[]				
1367388980644175872	1367388980644175872	2021-03-04 03:18:32 Eastern Standard Time	2021-03-04	03:18:32	-0500	17221430	billtieleman	BillTieleman		'All hands on deck': Slow COVID-19 vaccine rollout in Canada expected to be drag on economic recovery  https://t.co/BxxTLT0wcu #cdnpoli #bcpoli  https://t.co/XPxRfJAHdK	en	[]	['https://nationalpost.com/news/economy/slow-vaccine-rollout-in-canada-expected-to-be-a-drag-on-economic-recovery/wcm/0fc616a5-970d-4f19-bb20-1c9a1d6f3504']	['https://pbs.twimg.com/media/EvnxBwqVEAIL8HF.jpg']	2	0	4	['cdnpoli', 'bcpoli']	[]	https://twitter.com/BillTieleman/status/1367388980644175872	False		1	https://pbs.twimg.com/media/EvnxBwqVEAIL8HF.jpg	Vancouver						[]				
1367385521413005313	1367385521413005313	2021-03-04 03:04:47 Eastern Standard Time	2021-03-04	03:04:47	-0500	35537228	rebeccajohanson	Becca Johanson		My sprightly lil gran just got the covid vaccine and I’m thrilled ❤️😭 She is an absolute gem and I can’t wait to take Edith for a visit as soon as we are able!	en	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/rebeccajohanson/status/1367385521413005313	False		0		Vancouver						[]				
1367384367388098560	1367384367388098560	2021-03-04 03:00:12 Eastern Standard Time	2021-03-04	03:00:12	-0500	71080496	news1130	NEWS 1130		ICYMI: Panel agrees with Dr. Bonnie Henry's four-month delay between COVID vaccine doses  https://t.co/2MzJpfw6Xr  https://t.co/GZI7jauFjM	en	[]	['https://bit.ly/2NSFLHI']	['https://pbs.twimg.com/media/Evns1ZLWQAE_uUM.jpg']	0	0	2	[]	[]	https://twitter.com/NEWS1130/status/1367384367388098560	False		1	https://pbs.twimg.com/media/Evns1ZLWQAE_uUM.jpg	Vancouver						[]				
1367376785592250370	1367376785592250370	2021-03-04 02:30:04 Eastern Standard Time	2021-03-04	02:30:04	-0500	71080496	news1130	NEWS 1130		ICYMI: B.C. grocery store workers still wondering when they can get the COVID-19 vaccine  https://t.co/pVkGFACpmM  https://t.co/T25Ni9Vr6T	en	[]	['https://bit.ly/3rgol6a']	['https://pbs.twimg.com/media/Evnl8E1XEAImTJ9.jpg']	1	2	1	[]	[]	https://twitter.com/NEWS1130/status/1367376785592250370	False		1	https://pbs.twimg.com/media/Evnl8E1XEAImTJ9.jpg	Vancouver						[]				
1367369981042724868	1367369981042724868	2021-03-04 02:03:02 Eastern Standard Time	2021-03-04	02:03:02	-0500	138418838	pairsonnalites	Stigmabase | ORG	{'type': 'Point', 'coordinates': [49.28248253, -123.12721877]}	AUZGMT — Māori health provider urges whānau to get COVID-19 vaccine: South Auckland is again front and centre of the latest COVID-19 outbreak, just as it was in the August lockdown last year. During an interview with The ... View article...  https://t.co/LS3lmMtFZK	en	[]	['http://dlvr.it/Rtwx26']	[]	0	0	0	[]	[]	https://twitter.com/Pairsonnalites/status/1367369981042724868	False		0		Vancouver						[]				
1367364583799746564	1367261457205751808	2021-03-04 01:41:35 Eastern Standard Time	2021-03-04	01:41:35	-0500	1278629129579974656	42_elliot	Christopher 🤧🤒😵 #CovidZero		@SheilaH40390650 @atthehip These variants can be beaten with a modified vaccine.  What I'm trying to explain to you os that the virus can mutate to reject this vaccine completely.  Totally different than a variant.  An anti vaccine version of covid 19.  That is why EXPERTS say don't extend the schedule.  https://t.co/2z7Ihg0JoF	en	[]	[]	['https://pbs.twimg.com/media/Evna168VgAAN-lv.jpg']	3	0	0	[]	[]	https://twitter.com/42_elliot/status/1367364583799746564	False		1	https://pbs.twimg.com/media/Evna168VgAAN-lv.jpg	Vancouver						[{'screen_name': 'SheilaH40390650', 'name': 'Sheila Staying Home in Canada#COVIDisairborne🇨🇦', 'id': '926485319817428992'}, {'screen_name': 'atthehip', 'name': 'Cindy C', 'id': '36116810'}]				
1367363846373920768	1367336880887324672	2021-03-04 01:38:40 Eastern Standard Time	2021-03-04	01:38:40	-0500	1278629129579974656	42_elliot	Christopher 🤧🤒😵 #CovidZero		"@loisrp Thats not the same type of mutation.  The ones I'm talking about are going to beat the vaccines because they mutate in a human being that has ""suboptimal efficacy."" 1 dose.  The variants now only beat the vaccine because they are just different versions of covid.  Again, Fauci.  https://t.co/gOiu9k97AE"	en	[]	[]	['https://pbs.twimg.com/media/EvnaK_3VIAAPx7V.jpg']	0	0	0	[]	[]	https://twitter.com/42_elliot/status/1367363846373920768	False		1	https://pbs.twimg.com/media/EvnaK_3VIAAPx7V.jpg	Vancouver						[{'screen_name': 'loisrp', 'name': 'Lois Patterson', 'id': '15300464'}]				
1367363309800890368	1367363309800890368	2021-03-04 01:36:32 Eastern Standard Time	2021-03-04	01:36:32	-0500	4149877034	dralighahary	Dr. Ali Ghahary		To date, #Canada has approved the use of the following COVID-19 vaccines:  • Pfizer-BioNTech • Moderna • AstraZeneca  Learn more ➡️  https://t.co/s9vmHRwJXK  https://t.co/zhmHYK4q7Y	en	[]	['https://bit.ly/3rkJ7l6']	['https://pbs.twimg.com/media/EvnZct1VcAIuFeR.jpg']	0	0	1	['canada']	[]	https://twitter.com/DrAliGhahary/status/1367363309800890368	False		1	https://pbs.twimg.com/media/EvnZct1VcAIuFeR.jpg	Vancouver						[]				
1367360229361348611	1366995314620567554	2021-03-04 01:24:17 Eastern Standard Time	2021-03-04	01:24:17	-0500	1167090342	galtwilson	Galt Wilson		@jessicajbalzer @Garossino @PennyDaflos @keithbaldrey “Given the current vaccine shortage, postponement of the second dose is a matter of national security that, if ignored, will certainly result in thousands of Covid-19-related hospitalizations and deaths…that would have been prevented with a first dose of vaccine.”  From:	en	[]	[]	[]	3	1	2	[]	[]	https://twitter.com/galtwilson/status/1367360229361348611	False		0		Vancouver						[{'screen_name': 'jessicajbalzer', 'name': 'Jess Balzer', 'id': '2818287020'}, {'screen_name': 'Garossino', 'name': 'Sandy Garossino', 'id': '360369653'}, {'screen_name': 'PennyDaflos', 'name': 'Penny Daflos', 'id': '18440301'}, {'screen_name': 'keithbaldrey', 'name': 'Keith Baldrey', 'id': '228529107'}]				
1367359624110743556	1367332321708318725	2021-03-04 01:21:53 Eastern Standard Time	2021-03-04	01:21:53	-0500	237176284	drbirindersingh	Dr. Birinder Narang MBBS (Hons), CCFP		@jarmstrongbc @jjhorgan @GlobalBC Thanks Jordan. I would be happy to come on, but also am happy to have any of my colleagues from the @sacovidtf come on to discuss COVID or Vaccine related questions. We are working hard to stay up to date to serve our community and patients.	en	[{'screen_name': 'sacovidtf', 'name': 'south asian covid task force', 'id': '1331080693099716609'}]	[]	[]	0	0	4	[]	[]	https://twitter.com/DrBirinderSingh/status/1367359624110743556	False		0		Vancouver						[{'screen_name': 'jarmstrongbc', 'name': 'Jordan Armstrong', 'id': '34762345'}, {'screen_name': 'jjhorgan', 'name': 'John Horgan', 'id': '232427887'}, {'screen_name': 'GlobalBC', 'name': 'Global BC', 'id': '20711586'}]				
1367358291999817728	1367336880887324672	2021-03-04 01:16:35 Eastern Standard Time	2021-03-04	01:16:35	-0500	1278629129579974656	42_elliot	Christopher 🤧🤒😵 #CovidZero		@loisrp And that is were Dr Fauci would disagree because running around partially immunized with covid spreading is the perfect storm to create a virus that beats our vaccines.  We will be responsible for making this happen all over again but even worse.  Listen to Fauci, he's the expert	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/42_elliot/status/1367358291999817728	False		0		Vancouver						[{'screen_name': 'loisrp', 'name': 'Lois Patterson', 'id': '15300464'}]				
1367345555433607170	1367345555433607170	2021-03-04 00:25:59 Eastern Standard Time	2021-03-04	00:25:59	-0500	125467653	gerrjame	Gerry James B		COVID-19 in B.C.: Federal officials approve extended vaccine interval, Vancouver pizza shop mask dispute, and more  https://t.co/cKMV4HjrTc via @georgiastraight	en	[{'screen_name': 'georgiastraight', 'name': 'georgia straight', 'id': '14604658'}]	['https://www.straight.com/covid-19-pandemic/march-3-coronavirus-update-bc-vancouver-federal-officials-okay-extended-vaccine-interval-mask-dispute-kitsilano']	[]	0	0	0	[]	[]	https://twitter.com/gerrjame/status/1367345555433607170	False		0		Vancouver						[]				
1367344211440381953	1367344211440381953	2021-03-04 00:20:38 Eastern Standard Time	2021-03-04	00:20:38	-0500	162319133	orscrz	Wa Mso		I had covid scare and man it was traumatising. When does that vaccine get to commoners?!	en	[]	[]	[]	3	1	0	[]	[]	https://twitter.com/orscrz/status/1367344211440381953	False		0		Vancouver						[]				
1367341300089974788	1367341300089974788	2021-03-04 00:09:04 Eastern Standard Time	2021-03-04	00:09:04	-0500	1620010466	actiontime	E.H. Hau #Resist #Persist		Persuasion with Passion: #HowTo Persuade the Nearly Unpersuadble #SUCCESS #Retweet #IARTG #CoronaVirusUpdates #Coronavirus #Covid19BC #CdnPoli #CanPoli #onpoli #Covid19On #COVID19 #CovidVaccine #Corona #FBR #Resist #Pandemic #TrumpDesantis2024 #Trump #Dems  https://t.co/KoI4UxZ4kk	en	[]	['https://www.nytimes.com/2021/03/03/opinion/progressives-conservatives-think-again.html?smid=tw-share']	[]	0	1	4	['howto', 'success', 'retweet', 'iartg', 'coronavirusupdates', 'coronavirus', 'covid19bc', 'cdnpoli', 'canpoli', 'onpoli', 'covid19on', 'covid19', 'covidvaccine', 'corona', 'fbr', 'resist', 'pandemic', 'trumpdesantis2024', 'trump', 'dems']	[]	https://twitter.com/ActionTime/status/1367341300089974788	False		0		Vancouver						[]				
1367340835428212736	1367340835428212736	2021-03-04 00:07:13 Eastern Standard Time	2021-03-04	00:07:13	-0500	242325180	adesuwaoo	Adesuwa		It’s so important to read an entire article before forming an opinion. I’ve seen so many click-bait headlines re covid vaccines.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adesuwaoo/status/1367340835428212736	False		0		Vancouver						[]				
1367338960540684289	1367338960540684289	2021-03-03 23:59:46 Eastern Standard Time	2021-03-03	23:59:46	-0500	50685124	jtferrier	Jeffrey Ferrier		Some timely and relevant health information about COVID vaccine intervals from actual health experts   https://t.co/L1IDa2YM9w #bcpoli	en	[]	['https://www.canada.ca/en/public-health/services/immunization/national-advisory-committee-on-immunization-naci/rapid-response-extended-dose-intervals-covid-19-vaccines-early-rollout-population-protection.html']	[]	0	4	7	['bcpoli']	[]	https://twitter.com/jtferrier/status/1367338960540684289	False		0		Vancouver						[]				
1367336735374409734	1367336735374409734	2021-03-03 23:50:56 Eastern Standard Time	2021-03-03	23:50:56	-0500	25185364	curiousdomestic	Curious Domestic		"""To ensure the continued safety of our customers and associates, The Kroger Family of Companies will continue to require everyone in our stores across the country to wear #masks until all our frontline grocery associates can receive the COVID-19 vaccine.""  @Kroger ❤️🇺🇸😷❤️"	en	[{'screen_name': 'kroger', 'name': 'kroger', 'id': '36359791'}]	[]	[]	0	0	1	['masks']	[]	https://twitter.com/curiousdomestic/status/1367336735374409734	False	https://twitter.com/people/status/1367213217479598082	0		Vancouver						[]				
1367334787153686530	1367334787153686530	2021-03-03 23:43:11 Eastern Standard Time	2021-03-03	23:43:11	-0500	2677581122	conconifndn	Conconi Family Foundation		Please share with a loved one to help them get vaccinated. Learn more:  https://t.co/gn04Tu35wo #COVIDVaccine #Seniors   https://t.co/klVchP0gcZ	en	[]	['http://gov.bc.ca/bcseniorsfirst', 'https://www2.gov.bc.ca/gov/content/covid-19/vaccine/seniors']	[]	0	0	0	['covidvaccine', 'seniors']	[]	https://twitter.com/ConconiFndn/status/1367334787153686530	False		0		Vancouver						[]				
1367334508668710913	1367261457205751808	2021-03-03 23:42:05 Eastern Standard Time	2021-03-03	23:42:05	-0500	1278629129579974656	42_elliot	Christopher 🤧🤒😵 #CovidZero		@atthehip @SheilaH40390650 The biggest test was out of Israel and 1 dose is not effective against covid 19. 33 percent.  They were promised fast tracked vaccine to do the mass test.  Nobody else has any real long term single dose information that isn't just guessing.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/42_elliot/status/1367334508668710913	False		0		Vancouver						[{'screen_name': 'atthehip', 'name': 'Cindy C', 'id': '36116810'}, {'screen_name': 'SheilaH40390650', 'name': 'Sheila Staying Home in Canada#COVIDisairborne🇨🇦', 'id': '926485319817428992'}]				
1367332222353645569	1367332222353645569	2021-03-03 23:33:00 Eastern Standard Time	2021-03-03	23:33:00	-0500	17138582	cbcnewsbc	CBC British Columbia		Infectious disease expert Dr. Srinivas Murthy answers questions about youth and the COVID-19 vaccine, such as when they will be eligible to get a shot and why delaying the second dose is effective.  https://t.co/ldIMwI3rM2	en	[]	[]	[]	2	4	10	[]	[]	https://twitter.com/cbcnewsbc/status/1367332222353645569	False		1	https://pbs.twimg.com/amplify_video_thumb/1367304691558739972/img/RnOMuC7CO9TC34_7.jpg	Vancouver						[]				
1367331500765634561	1367331500765634561	2021-03-03 23:30:08 Eastern Standard Time	2021-03-03	23:30:08	-0500	16313405	ctvvancouver	CTV News Vancouver		A number of provinces are following the lead of B.C. and extending the time period between first and second COVID-19 vaccine doses.​   https://t.co/wnAlyOzQZl	en	[]	['https://bc.ctvnews.ca/video?cid=sm%3Atrueanthem%3Actvvancouver%3Atwitterpost&clipId=2152999&taid=604062509004ec0001d741e7&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']	[]	1	2	5	[]	[]	https://twitter.com/CTVVancouver/status/1367331500765634561	False		0		Vancouver						[]				
1367325627842371586	1367325627842371586	2021-03-03 23:06:48 Eastern Standard Time	2021-03-03	23:06:48	-0500	1620010466	actiontime	E.H. Hau #Resist #Persist		#Covidiots,Listen UP: The Conversion of #DrDrew From #Covidiot To True Believer #Retweet #IARTG #CoronaVirusUpdates #Coronavirus #Covid19BC #CdnPoli #CanPoli #onpoli #Covid19On #COVID19 #CovidVaccine #Corona #FBR #Resist #Pandemic #TrumpDesantis2024 #Trump  https://t.co/nWRAQ2gNYo	en	[]	['https://ca.news.yahoo.com/dr-drew-covid-19-symptoms-leukemia-201221450.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr']	[]	0	3	0	['covidiots', 'drdrew', 'covidiot', 'retweet', 'iartg', 'coronavirusupdates', 'coronavirus', 'covid19bc', 'cdnpoli', 'canpoli', 'onpoli', 'covid19on', 'covid19', 'covidvaccine', 'corona', 'fbr', 'resist', 'pandemic', 'trumpdesantis2024', 'trump']	[]	https://twitter.com/ActionTime/status/1367325627842371586	False		0		Vancouver						[]				
1367317122892787716	1367317122892787716	2021-03-03 22:33:00 Eastern Standard Time	2021-03-03	22:33:00	-0500	17138582	cbcnewsbc	CBC British Columbia		More than 24,000 Indigenous people across B.C. have been immunized with the COVID-19 vaccine. But the rollout is not without its setbacks. @AngelaSterritt got a first-hand look at one First Nations community that recently welcomed the vaccine.   https://t.co/AaZcyjtnvy  https://t.co/GJBbcsV6Nd	en	[{'screen_name': 'angelasterritt', 'name': 'angela sterritt', 'id': '29644499'}]	['http://www.cbc.ca/1.5933803']	[]	1	9	49	[]	[]	https://twitter.com/cbcnewsbc/status/1367317122892787716	False		1	https://pbs.twimg.com/amplify_video_thumb/1367296098323206146/img/mO47WLhiUXLrrFhw.jpg	Vancouver						[]				
1367313499878162432	1367313499878162432	2021-03-03 22:18:36 Eastern Standard Time	2021-03-03	22:18:36	-0500	1302703025027391488	cumrag2029	🗣		B.C Health Officials Say Eligible Adults Could Get The First Dose Of COVID-19 Vaccine By July.  https://t.co/SWVy4ym9nN	en	[]	[]	['https://pbs.twimg.com/media/EvmsYaVVoAQ1GVL.jpg']	0	0	0	[]	[]	https://twitter.com/cumrag2029/status/1367313499878162432	False		1	https://pbs.twimg.com/media/EvmsYaVVoAQ1GVL.jpg	Vancouver						[]				
1367313289663803397	1367313289663803397	2021-03-03 22:17:46 Eastern Standard Time	2021-03-03	22:17:46	-0500	40412533	rajeshbahn	Rajesh Vijayaraghavan		Indian coronavirus vaccine Covaxin, which cause controversy when it was granted emergency approval, has shown to provide strong protection against Covid-19  https://t.co/XgkF5B0zpC @sumanthraman	en	[{'screen_name': 'sumanthraman', 'name': 'sumanth raman', 'id': '54436268'}]	['https://www.bloomberg.com/news/articles/2021-03-03/criticized-indian-vaccine-already-in-use-found-81-effective']	[]	0	0	0	[]	[]	https://twitter.com/rajeshbahn/status/1367313289663803397	False		0		Vancouver						[]				
1367311761100009473	1367311761100009473	2021-03-03 22:11:41 Eastern Standard Time	2021-03-03	22:11:41	-0500	110084473	dharm_makwana	Dharm Makwana		Read more about the science that supports B.C.’s decision to extend vaccine intervals in tonight’s @VancouverSun and @theprovince COVID-19 newsletter. Subscribe here:  https://t.co/dqEJNmJNXV  https://t.co/WjKyXruV4F	en	[{'screen_name': 'vancouversun', 'name': 'the vancouver sun', 'id': '12089642'}, {'screen_name': 'theprovince', 'name': 'the province', 'id': '16342817'}]	['https://view.ceros.com/postmedia-network/cv-vancouver-sun/p/1']	['https://pbs.twimg.com/media/EvmqzAwUcAc4S8p.jpg', 'https://pbs.twimg.com/media/EvmqzAxUcAQHxxX.jpg']	1	3	5	[]	[]	https://twitter.com/dharm_makwana/status/1367311761100009473	False		1	https://pbs.twimg.com/media/EvmqzAwUcAc4S8p.jpg	Vancouver						[]				
1367307056231890945	1367307056231890945	2021-03-03 21:53:00 Eastern Standard Time	2021-03-03	21:53:00	-0500	17138582	cbcnewsbc	CBC British Columbia		Canada’s national advisory committee on immunizations has endorsed B.C.’s plan to delay the second dose of COVID-19 vaccines. Our @CBCtanya takes us through the reasoning of these national experts.   https://t.co/oW2jXolfLU  https://t.co/VwjOyJxFRT	en	[{'screen_name': 'cbctanya', 'name': 'tanya fletcher', 'id': '264303725'}]	['http://www.cbc.ca/1.5934563']	[]	10	7	11	[]	[]	https://twitter.com/cbcnewsbc/status/1367307056231890945	False		1	https://pbs.twimg.com/amplify_video_thumb/1367299925814378498/img/n_GKgGE6Dnlk9gE_.jpg	Vancouver						[]				
1367307051576135680	1367307051576135680	2021-03-03 21:52:59 Eastern Standard Time	2021-03-03	21:52:59	-0500	847087170536005632	emil_leemd	Dr. Emil Lee		NACI rapid response: Extended dose intervals for COVID-19 vaccines to optimize early vaccine rollout and population protection in Canada   https://t.co/AIGFuU9CbE	en	[]	['https://www.canada.ca/en/public-health/services/immunization/national-advisory-committee-on-immunization-naci/rapid-response-extended-dose-intervals-covid-19-vaccines-early-rollout-population-protection.html?fbclid=IwAR1e3bQGWh2YQW9_2l-qhQV8OnOptX5zQ7N1aUvkxH6V-7aqlME6HUOM_5I']	[]	0	0	0	[]	[]	https://twitter.com/Emil_LeeMD/status/1367307051576135680	False		0		Vancouver						[]				
1367306978792402946	1367306978792402946	2021-03-03 21:52:41 Eastern Standard Time	2021-03-03	21:52:41	-0500	16937942	patriciagraham	Patricia Graham		Single Covid vaccine dose in Israel 'less effective than we thought' | Israel | The Guardian  https://t.co/yuLDUZ7M9h	en	[]	['https://www.theguardian.com/world/2021/jan/19/single-covid-vaccine-dose-in-israel-less-effective-than-we-hoped']	[]	0	1	0	[]	[]	https://twitter.com/patriciagraham/status/1367306978792402946	False		0		Vancouver						[]				
1367303795093499904	1367303795093499904	2021-03-03 21:40:02 Eastern Standard Time	2021-03-03	21:40:02	-0500	17861009	straightnews	Straight News		COVID-19 in B.C.: Federal officials approve extended vaccine interval, Vancouver pizza shop mask dispute, and more #BCHealth #COVID19Canada #COVID19BC #COVID19Vancouver #BritishColumbia #Vancouver #Kitsilano  https://t.co/6KjAlkcWUK	en	[]	['https://www.straight.com/covid-19-pandemic/march-3-coronavirus-update-bc-vancouver-federal-officials-okay-extended-vaccine-interval-mask-dispute-kitsilano?utm_source=twitter&utm_medium=social&utm_campaign=hootsuite&utm_content=straightnews']	[]	0	0	0	['bchealth', 'covid19canada', 'covid19bc', 'covid19vancouver', 'britishcolumbia', 'vancouver', 'kitsilano']	[]	https://twitter.com/straightnews/status/1367303795093499904	False		0		Vancouver						[]				
