id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1365298557176188928	1365298557176188928	2021-02-26 08:51:56 Eastern Standard Time	2021-02-26	08:51:56	-0500	21156033	perreaux	Les Perreaux		Lack of serious COVID-19 illness or deaths in two major outbreaks show vaccines are working, experts say /via @globeandmail  https://t.co/5pZEebxpLt	en	[{'screen_name': 'globeandmail', 'name': 'the globe and mail', 'id': '8736882'}]	['https://www.theglobeandmail.com/canada/article-lack-of-serious-covid-19-illness-or-deaths-in-two-major-outbreaks-show/?utm_medium=Referrer:+Social+Network+/+Media&utm_campaign=Shared+Web+Article+Links']	[]	0	1	7	[]	[]	https://twitter.com/perreaux/status/1365298557176188928	False		0		Montreal						[]				
1365298471528501254	1365298471528501254	2021-02-26 08:51:36 Eastern Standard Time	2021-02-26	08:51:36	-0500	21156033	perreaux	Les Perreaux		Pfizer-BioNTech’s COVID-19 vaccine reduces transmission after one dose, U.K. study finds /via @globeandmail  https://t.co/sJinL3CDLH	en	[{'screen_name': 'globeandmail', 'name': 'the globe and mail', 'id': '8736882'}]	['https://www.theglobeandmail.com/world/article-pfizer-biontechs-covid-19-vaccine-reduces-transmission-after-one-dose/?utm_medium=Referrer:+Social+Network+/+Media&utm_campaign=Shared+Web+Article+Links']	[]	1	1	3	[]	[]	https://twitter.com/perreaux/status/1365298471528501254	False		0		Montreal						[]				
1365297467856744448	1365297467856744448	2021-02-26 08:47:36 Eastern Standard Time	2021-02-26	08:47:36	-0500	18438834	cliffpavlovic	Cliff Pavlovic		Covid-19 Vaccine ‘Passports’ Raise Ethics Concerns, Logistical Hurdles  https://t.co/W2YlmcjeZN	en	[]	['https://www.wsj.com/articles/covid-19-vaccine-passports-raise-ethics-concerns-logistical-hurdles-11614335403?reflink=share_mobilewebshare']	[]	0	0	0	[]	[]	https://twitter.com/cliffpavlovic/status/1365297467856744448	False		0		Montreal						[]				
1365296415191273473	1365296415191273473	2021-02-26 08:43:26 Eastern Standard Time	2021-02-26	08:43:26	-0500	1286648621409210369	calongechrist	Christian Calonge		"""Health Canada approves AstraZeneca's COVID-19 vaccine""   https://t.co/KhPoEGXZH0"	en	[]	['https://twitter.com/i/events/1365289967539290114']	[]	0	0	0	[]	[]	https://twitter.com/CalongeChrist/status/1365296415191273473	False		0		Montreal						[]				
1365295084225376259	1365295084225376259	2021-02-26 08:38:08 Eastern Standard Time	2021-02-26	08:38:08	-0500	21106414	ctvmontreal	CTV Montreal		Health Canada approves AstraZeneca COVID-19 vaccine   https://t.co/NfhrfbzJhu	en	[]	['https://www.ctvnews.ca/health/coronavirus/health-canada-approves-astrazeneca-covid-19-vaccine-1.5325451?cid=sm%3Atrueanthem%3Actvmontreal%3Atwitterpost&taid=6038f9c04607010001fb47ad&utm_campaign=trueAnthem%3A+New+Content+%28Feed%29&utm_medium=trueAnthem&utm_source=twitter']	[]	1	15	33	[]	[]	https://twitter.com/CTVMontreal/status/1365295084225376259	False		0		Montreal						[]				
1365294900368068616	1365294900368068616	2021-02-26 08:37:24 Eastern Standard Time	2021-02-26	08:37:24	-0500	1243954974226341890	covid19__canada	worried about Covid19		Canada approves AstraZeneca’s COVID-19 vaccine  https://t.co/peUHD1uGQz  https://t.co/lSfZwctmoe Canada approved Oxford–AstraZeneca’s coronavirus vaccine on Friday, making it the third shot officially authorized in the country. The approval by Health Canada follows that of Pfize…	en	[]	['https://ift.tt/3dPYmyn', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1365294900368068616	False		0		Montreal						[]				
1365294618749861892	1365294618749861892	2021-02-26 08:36:17 Eastern Standard Time	2021-02-26	08:36:17	-0500	20178847	socialdave	David Perry		The most informative (and fun) way to visualize how the COVID-19 vaccines 💉 work. #COVID19 #vaccines #infographics  https://t.co/NsHyVdo3zM	en	[]	['https://www.linkedin.com/posts/activity-6770262031091269632-V6fV']	[]	0	1	1	['covid19', 'vaccines', 'infographics']	[]	https://twitter.com/SocialDave/status/1365294618749861892	False		0		Montreal						[]				
1365293398966611968	1365293398966611968	2021-02-26 08:31:26 Eastern Standard Time	2021-02-26	08:31:26	-0500	632687052	cultmtl	Cult MTL		BREAKING: Health Canada approves the AstraZeneca COVID-19 vaccine  https://t.co/vCbx0aAV3t	en	[]	['https://cultmtl.com/2021/02/breaking-health-canada-approves-the-astrazeneca-oxford-university-covid-19-vaccine/']	[]	0	2	4	[]	[]	https://twitter.com/CultMTL/status/1365293398966611968	False		0		Montreal						[]				
1365291150563770368	1365291150563770368	2021-02-26 08:22:30 Eastern Standard Time	2021-02-26	08:22:30	-0500	186106700	d_20turner	Daniel Turner		Today’s coronavirus news: Health Canada has approved the COVID-19 vaccine from AstraZeneca; Doctors, caregivers push for in-home COVID-19 vaccinations for housebound seniors -  https://t.co/MCpB8h5CJP  https://t.co/Mu1elNqnHS	en	[]	['http://thestar.com', 'https://www.thestar.com/news/canada/2021/02/26/coronavirus-covid-19-updates-toronto-canada-feb-26.html']	[]	0	0	0	[]	[]	https://twitter.com/d_20turner/status/1365291150563770368	False		0		Montreal						[]				
1365289321184526336	1365289321184526336	2021-02-26 08:15:14 Eastern Standard Time	2021-02-26	08:15:14	-0500	135706745	_gfontaine	Guillaume Fontaine		Good news this morning—The #AstraZeneca COVID-19 Vaccine just authorized for use by Health Canada.  https://t.co/LJaY10e8u5	en	[]	['https://covid-vaccine.canada.ca/info/regulatory-decision-summary-detailTwo.html?linkID=RDS00772&pType=rds&lang=en']	[]	1	2	10	['astrazeneca']	[]	https://twitter.com/_GFontaine/status/1365289321184526336	False		0		Montreal						[]				
1365288349884424194	1365288349884424194	2021-02-26 08:11:23 Eastern Standard Time	2021-02-26	08:11:23	-0500	356170244	mat_nea	Mat		Moderna has sewn up $18 billion in COVID-19 vaccine orders—and it's negotiating more  https://t.co/hzNQuG2xR8	en	[]	['https://www.fiercepharma.com/pharma/moderna-has-taken-orders-worth-18-4-billion-for-its-covid-19-vaccine-and-it-s-negotiating']	[]	0	0	3	[]	[]	https://twitter.com/Mat_NEA/status/1365288349884424194	False		0		Montreal						[]				
1365287824786944001	1365287824786944001	2021-02-26 08:09:17 Eastern Standard Time	2021-02-26	08:09:17	-0500	27774639	cjad800	CJAD 800 Montreal		Health Canada has authorized the use of the AstraZeneca vaccine for COVID-19.	en	[]	[]	[]	1	8	25	[]	[]	https://twitter.com/CJAD800/status/1365287824786944001	False		0		Montreal						[]				
1365283890051579905	1365283890051579905	2021-02-26 07:53:39 Eastern Standard Time	2021-02-26	07:53:39	-0500	294053762	pensionpulse	Leo Kolivakis		CPPIB head Machin gets COVID-19 vaccine in Dubai  https://t.co/BLVmCkJuMZ	en	[]	['https://www.toronto.com/news-story/10339145-cppib-head-machin-gets-covid-19-vaccine-in-dubai/#.YDjvTnlRtFI.twitter']	[]	0	0	1	[]	[]	https://twitter.com/PensionPulse/status/1365283890051579905	False		0		Montreal						[]				
1365283714519957504	1365283714519957504	2021-02-26 07:52:57 Eastern Standard Time	2021-02-26	07:52:57	-0500	294053762	pensionpulse	Leo Kolivakis		Head of Canada's largest pension plan received COVID-19 vaccine in Dubai: memo  https://t.co/Ef2rJYUGbJ via @CTVNews	en	[{'screen_name': 'ctvnews', 'name': 'ctv news', 'id': '203123011'}]	['https://www.ctvnews.ca/health/coronavirus/head-of-canada-s-largest-pension-plan-received-covid-19-vaccine-in-dubai-memo-1.5325225']	[]	0	0	0	[]	[]	https://twitter.com/PensionPulse/status/1365283714519957504	False		0		Montreal						[]				
1365283619003056131	1365283619003056131	2021-02-26 07:52:35 Eastern Standard Time	2021-02-26	07:52:35	-0500	294053762	pensionpulse	Leo Kolivakis		Mark Machin, head of Canada’s largest pension fund, got a Covid-19 vaccine shot in the Middle East, according to people familiar with the matter, ahead of millions of Canadians waiting on one of the Western world’s slowest rollouts   https://t.co/HiO2myv6UB via @WSJ	en	[{'screen_name': 'wsj', 'name': 'the wall street journal', 'id': '3108351'}]	['https://www.wsj.com/articles/mark-machin-head-of-canadas-biggest-pension-fund-traveled-to-middle-east-and-received-covid-vaccine-11614294557?reflink=desktopwebshare_twitter']	[]	0	0	0	[]	[]	https://twitter.com/PensionPulse/status/1365283619003056131	False		0		Montreal						[]				
1365267161736953856	1365266656344371200	2021-02-26 06:47:11 Eastern Standard Time	2021-02-26	06:47:11	-0500	1316150226445623302	guillettebenot1	Guillette Benoît		@Reuters Are vaccines really relevant? Covid and your appetite for cheap products made in China by quasi-slaves go together. If China does not reinvent communism soon, we will all wish to die quickly into the hands of some viruses. With its dumping, China will steal all our good jobs.	en	[]	[]	[]	0	1	0	[]	[]	https://twitter.com/GuilletteBenot1/status/1365267161736953856	False		0		Montreal						[{'screen_name': 'Reuters', 'name': 'Reuters', 'id': '1652541'}]				
1365264212298256385	1365264212298256385	2021-02-26 06:35:28 Eastern Standard Time	2021-02-26	06:35:28	-0500	50445908	lb5757	Laurent Biron		Mark Machin, head of Canada’s largest pension fund, got a Covid-19 vaccine shot in the Middle East, according to people familiar with the matter, ahead of millions of Canadians waiting on one of the Western world’s slowest rollouts  https://t.co/4p8qkoDoyy	en	[]	['https://www.wsj.com/articles/mark-machin-head-of-canadas-biggest-pension-fund-traveled-to-middle-east-and-received-covid-vaccine-11614294557']	[]	0	0	0	[]	[]	https://twitter.com/LB5757/status/1365264212298256385	False		0		Montreal						[]				
1365219433996836868	1365219433996836868	2021-02-26 03:37:32 Eastern Standard Time	2021-02-26	03:37:32	-0500	1243954974226341890	covid19__canada	worried about Covid19		Head of Canada Pension Plan board received COVID-19 vaccine in Dubai: reports  https://t.co/VnnGhdfYSP  https://t.co/lSfZwctmoe The head of Canada’s largest pension fund investment board travelled to the United Arab Emirates and received the coronavirus vaccine ahead of millions…	en	[]	['https://ift.tt/2O7hqO8', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1365219433996836868	False		0		Montreal						[]				
1365219422626078721	1365219422626078721	2021-02-26 03:37:29 Eastern Standard Time	2021-02-26	03:37:29	-0500	1243954974226341890	covid19__canada	worried about Covid19		Canada adds 3,091 new COVID-19 cases, 58 deaths as vaccinations ramp up  https://t.co/GciHxGFhx0  https://t.co/lSfZwctmoe Canada added 3,091 coronavirus cases and 58 deaths Thursday as provinces ramped up their vaccine rollouts. The country now has 858,220 cases total and 21,865…	en	[]	['https://ift.tt/3bAQSg8', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1365219422626078721	False		0		Montreal						[]				
1365214695913832451	1365214695913832451	2021-02-26 03:18:42 Eastern Standard Time	2021-02-26	03:18:42	-0500	1913054058	libphil_	Phil from Montreal		Lead scientist for Oxford-AstraZeneca COVID-19 vaccine says one-dose strategy is working in U.K.  https://t.co/cJTfuQKJUc	en	[]	['https://www.theglobeandmail.com/world/article-lead-scientist-for-oxford-astrazeneca-covid-19-vaccine-says-one-dose/']	[]	0	0	0	[]	[]	https://twitter.com/libphil_/status/1365214695913832451	False		0		Montreal						[]				
1365171370175258625	1365171370175258625	2021-02-26 00:26:32 Eastern Standard Time	2021-02-26	00:26:32	-0500	185789961	stigmabase	STIGMABASE | EDU	{'type': 'Point', 'coordinates': [45.63697547, -73.56726563]}	Fighting Stigma — NYIT works to debunk stigmas around COVID-19 vaccine for the BIPOC community: “The stigma is there, it is present, and the COVID-19 pandemic has exposed the fault lines of the conditions of where we live, learn, work grow, play ...  https://t.co/DiLIhB8cGK	en	[]	['http://dlvr.it/RtWQLl']	[]	0	1	0	[]	[]	https://twitter.com/stigmabase/status/1365171370175258625	False		0		Montreal						[]				
1365118912384421892	1365118912384421892	2021-02-25 20:58:06 Eastern Standard Time	2021-02-25	20:58:06	-0500	49989431	notogmos	Protect Nature		Has anyone died yet from the Covid #vaccine?	en	[]	[]	[]	0	0	0	['vaccine']	[]	https://twitter.com/NOtoGMOs/status/1365118912384421892	False		0		Montreal						[]				
1365115227470258176	1365115227470258176	2021-02-25 20:43:27 Eastern Standard Time	2021-02-25	20:43:27	-0500	819227022509613056	oppapomme	HOT GIRL Pomme - #BLM ✊✊🏿		"""They are like COVID and I hope we get a vaccine against them soon"" "" They deserve a 20 year vacation in North Korea""  ""this is my personal opinion""  Well sir, your opinion is really fucked up man."	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/OppaPomme/status/1365115227470258176	False	https://twitter.com/goldenstage_jk/status/1365112503282327552	0		Montreal						[]				
1365110073995984898	1365110073995984898	2021-02-25 20:22:58 Eastern Standard Time	2021-02-25	20:22:58	-0500	1316039629347393542	counterdisinfo	Canadian Coalition to Counter COVID DigitalDisinfo		China and India battle for vaccine supremacy in soft power push across the world  https://t.co/F2AXdwTrlB	en	[]	['https://www.abc.net.au/news/2021-02-25/covid-vaccine-rivalry-china-and-india-world-influence-in-asia/13180290']	[]	0	0	0	[]	[]	https://twitter.com/CounterDisinfo/status/1365110073995984898	False		0		Montreal						[]				
1365108293438500864	1365108293438500864	2021-02-25 20:15:54 Eastern Standard Time	2021-02-25	20:15:54	-0500	15566012	eliasmakos	Elias Makos		Here’s a bad look: Mark Machin, The CEO of the Canada Pension Plan Investment Board, traveled to the Middle East and got COVID-19 vaccine   https://t.co/7SVTBKxYGq	en	[]	['https://www.wsj.com/articles/mark-machin-head-of-canadas-biggest-pension-fund-traveled-to-middle-east-and-received-covid-vaccine-11614294557']	[]	1	2	6	[]	[]	https://twitter.com/eliasmakos/status/1365108293438500864	False		0		Montreal						[]				
1365106247733755904	1365106247733755904	2021-02-25 20:07:46 Eastern Standard Time	2021-02-25	20:07:46	-0500	227538668	rebeccasharratt	RebeccaSharratt		The World Health Organization, meanwhile, is against the idea of vaccine passports for public health reasons, reminding the public that it’s still unclear how much vaccines reduce COVID transmission, even though they protect the vaccinated from becoming sick.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/RebeccaSharratt/status/1365106247733755904	False	https://twitter.com/CTVMontreal/status/1365101329367130115	0		Montreal						[]				
1365100242367086600	1365100242367086600	2021-02-25 19:43:54 Eastern Standard Time	2021-02-25	19:43:54	-0500	972609334751371264	stellahaley20	Wood Smoke Free		Quebec. wants to issue a help spread Covid passport  As Dr Ravitsky stated on RDI, No science in this unethical Passport idea.   No evidence vaccine safeguards transmission. Add threatening aggressive variants.  QUEBEC’S unethical &amp; stupid idea A Covid  Pass Circus’ Club CARD !  https://t.co/8IODBIMn34	en	[]	[]	['https://pbs.twimg.com/media/EvHPEV0XEAcK4WS.jpg']	0	0	1	[]	[]	https://twitter.com/StellaHaley20/status/1365100242367086600	False		1	https://pbs.twimg.com/media/EvHPEV0XEAcK4WS.jpg	Montreal						[]				
1365076932879142913	1365076932879142913	2021-02-25 18:11:17 Eastern Standard Time	2021-02-25	18:11:17	-0500	1170005964	citynewsmtl	CityNews Montreal		"""I'm excited. I want to get the vaccine right away,"" says one Quebec woman waiting in line in Laval to receive her first dose of the COVID-19 vaccine as the province begins it's vaccination rollout for those 85 and older. @MelinaCityNews has more.  https://t.co/NQkNuLyEOb"	en	[{'screen_name': 'melinacitynews', 'name': 'melina giubilaro', 'id': '372561156'}]	[]	[]	0	1	0	[]	[]	https://twitter.com/CityNewsMTL/status/1365076932879142913	False		1	https://pbs.twimg.com/amplify_video_thumb/1365076476761096194/img/az_FfAqUQWh2bAyM.jpg	Montreal						[]				
1365074094345969664	1365074094345969664	2021-02-25 18:00:00 Eastern Standard Time	2021-02-25	18:00:00	-0500	218565801	global_montreal	Global Montreal		Quebec's health minister says more than 70,000 people booked their appointment for their first dose of the COVID-19 vaccine.    https://t.co/D1lV1PQT3D	en	[]	['http://trib.al/zMaoIdL']	[]	0	1	1	[]	[]	https://twitter.com/Global_Montreal/status/1365074094345969664	False		0		Montreal						[]				
1365068338041393156	1365068338041393156	2021-02-25 17:37:08 Eastern Standard Time	2021-02-25	17:37:08	-0500	1243954974226341890	covid19__canada	worried about Covid19		Social vulnerability matters in vaccine rollout, says international research team  https://t.co/o0RQ2yLcfx  https://t.co/lSfZwctmoe A study from an international research team, co-authored by an expert in public health ethics based in London, Ont., argues that vaccine distributi…	en	[]	['https://ift.tt/2ZQHXBN', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1365068338041393156	False		0		Montreal						[]				
1365067364438573059	1365067364438573059	2021-02-25 17:33:16 Eastern Standard Time	2021-02-25	17:33:16	-0500	608558316	emfillion_	emily		My grandparents are both booked for their first COVID vaccine ✨There's a strange feeling of slight relief that comes with this.	en	[]	[]	[]	0	0	5	[]	[]	https://twitter.com/emfillion_/status/1365067364438573059	False		0		Montreal						[]				
1365066544238239745	1365066544238239745	2021-02-25 17:30:00 Eastern Standard Time	2021-02-25	17:30:00	-0500	218565801	global_montreal	Global Montreal		In Quebec, the registration for the first dose of the COVID-19 vaccine is now underway for people who are 85 and older. Here’s what you need to know about the rollout.   https://t.co/E7VWdKERWd	en	[]	['http://trib.al/QSWuD82']	[]	1	1	1	[]	[]	https://twitter.com/Global_Montreal/status/1365066544238239745	False		0		Montreal						[]				
1365062406037209096	1365059766914023425	2021-02-25 17:13:33 Eastern Standard Time	2021-02-25	17:13:33	-0500	1316150226445623302	guillettebenot1	Guillette Benoît		@ABC Are vaccines relevant? Getting Covid and your appetite for cheap products made in China by quasi-slaves go together. If China does not reinvent communism soon, we will all wish to die quickly into the hands of some viruses. With its dumping, China will steal all our good jobs.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/GuilletteBenot1/status/1365062406037209096	False		0		Montreal						[{'screen_name': 'ABC', 'name': 'ABC News', 'id': '28785486'}]				
1365060251989512195	1365060251989512195	2021-02-25 17:05:00 Eastern Standard Time	2021-02-25	17:05:00	-0500	1164243512713502720	letsgocbc	LetsGoCBC		Buyer beware... while provinces in Canada are all planning their covid vaccinations plans... there are FAKE vaccines being advertised online.  We speak with a cyber security expert about all this!	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/LetsGoCBC/status/1365060251989512195	False		0		Montreal						[]				
1365060014273163266	1365060014273163266	2021-02-25 17:04:03 Eastern Standard Time	2021-02-25	17:04:03	-0500	18042670	bbkcal	bbkcal		.@GovCanHealth Prioritizing vulnerable communities for vaccines is the best way to fight COVID, despite racist rhetoric online. Elected officials must denounce racism in all its forms. #CanLab #cdnpoli	en	[{'screen_name': 'govcanhealth', 'name': 'health canada and phac', 'id': '36375825'}]	[]	[]	0	0	0	['canlab', 'cdnpoli']	[]	https://twitter.com/bbkcal/status/1365060014273163266	False		0		Montreal						[]				
1365058261326643201	1365058261326643201	2021-02-25 16:57:05 Eastern Standard Time	2021-02-25	16:57:05	-0500	943008553	wdellgado	Wilson 🇨🇴❤️🇨🇦		"Ministro de Salud de Québec Canadá. Christian Dubé considera entregar un ""pasaporte"" a los quebequenses vacunados contra el COVID-19  Dubé songe à fournir un « passeport » aux QuéDubé songe à fournir un « passeport » aux Québécois vaccinés contre la COVID  https://t.co/vNoMPBlAEa"	fr	[]	['https://ici.radio-canada.ca/nouvelle/1773314/document-preuve-digitale-vaccination-gouvernement-legault-covid-19']	[]	0	0	0	[]	[]	https://twitter.com/wdellgado/status/1365058261326643201	False		0		Montreal						[]				
1365057612123934721	1365057612123934721	2021-02-25 16:54:30 Eastern Standard Time	2021-02-25	16:54:30	-0500	1223603036830031873	drnatdayan	Natalie Dayan		Pregnant and getting the COVID-19 vaccine? Please consider participating in this Canadian registry (Canadian MDs, please share with your patients!)   https://t.co/em3I2KvqWL @IsabelleMalhame @MaternalHC @jacques_balayla @CANCOVIDPreg @DarineElChaarMD @serenagundy @KaraNerenberg	en	[{'screen_name': 'isabellemalhame', 'name': 'isabelle malhamé md msc frcpc', 'id': '1139372639342829568'}, {'screen_name': 'maternalhc', 'name': 'dr. graeme smith', 'id': '964895061262483456'}, {'screen_name': 'jacques_balayla', 'name': 'jacques balayla md, mph', 'id': '2933224073'}, {'screen_name': 'cancovidpreg', 'name': 'cancovid-preg', 'id': '1256338891914620931'}, {'screen_name': 'darineelchaarmd', 'name': 'dr. darine el-chaar', 'id': '2345693724'}, {'screen_name': 'serenagundy', 'name': 'serenagundy', 'id': '1888862370'}, {'screen_name': 'karanerenberg', 'name': 'dr. kara nerenberg', 'id': '1066031218494341121'}]	['https://ridprogram.med.ubc.ca/vaccine-surveillance/']	[]	3	22	29	[]	[]	https://twitter.com/DrNatDayan/status/1365057612123934721	False		0		Montreal						[]				
1365053354964099077	1365053354964099077	2021-02-25 16:37:35 Eastern Standard Time	2021-02-25	16:37:35	-0500	1243954974226341890	covid19__canada	worried about Covid19		AstraZeneca and Johnson &amp; Johnson vaccines — where is Canada at on approvals?  https://t.co/JBdKEtpTpf  https://t.co/lSfZwctmoe Canadian officials continue to be vague on the potential approvals of two additional COVID-19 vaccines. Vaccines by AstraZeneca and Johnson &amp; Johnson a…	en	[]	['https://ift.tt/3dNT7PJ', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1365053354964099077	False		0		Montreal						[]				
1365048314492821508	1365048314492821508	2021-02-25 16:17:34 Eastern Standard Time	2021-02-25	16:17:34	-0500	739133754	g11911	G. Hak.		Pfizer is testing a 3rd booster shot to bolster its COVID-19 vaccine against new variants  https://t.co/7zmCu41kTM	en	[]	['https://www.msn.com/en-ca/health/medical/pfizer-is-testing-a-3rd-booster-shot-to-bolster-its-covid-19-vaccine-against-new-variants/ar-BB1e0AvP?ocid=msedgntp']	[]	0	0	0	[]	[]	https://twitter.com/G11911/status/1365048314492821508	False		0		Montreal						[]				
1365046743306555394	1365046743306555394	2021-02-25 16:11:19 Eastern Standard Time	2021-02-25	16:11:19	-0500	292141642	carlyziter	Carly Ziter		It’s been well over a year since I’ve seen any family (and will certainly be much longer), which has been among the hardest parts of all of this mess. But very happy &amp; relieved that Dr Ziter (the elder) got his first Covid vaccine this week! Thankful for all our frontline workers  https://t.co/p0yq18XLNH	en	[]	[]	['https://pbs.twimg.com/media/EvGexwgXUAEVkEZ.jpg']	2	0	64	[]	[]	https://twitter.com/carlyziter/status/1365046743306555394	False		1	https://pbs.twimg.com/media/EvGexwgXUAEVkEZ.jpg	Montreal						[]				
1365038228051550215	1365038228051550215	2021-02-25 15:37:29 Eastern Standard Time	2021-02-25	15:37:29	-0500	1243954974226341890	covid19__canada	worried about Covid19		Vaccine ‘ramp-up phase’: 1.3M Moderna doses in March; more than 10M Pfizer by June  https://t.co/Q1xVoHrfPt  https://t.co/lSfZwctmoe TORONTO — After weeks of uncertainty, Moderna Inc. has confirmed to the Canadian government that it will deliver 1.3 million doses of its COVID-19…	en	[]	['https://ift.tt/3dM7wMl', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1365038228051550215	False		0		Montreal						[]				
1365038225362989057	1365038225362989057	2021-02-25 15:37:28 Eastern Standard Time	2021-02-25	15:37:28	-0500	1243954974226341890	covid19__canada	worried about Covid19		Feds prepare for influx of COVID-19 vaccines, say Q1 targets will be met  https://t.co/nnQqGaJ0yT  https://t.co/lSfZwctmoe OTTAWA – Canada is seeing positive signs that the COVID-19 vaccination campaign is ramping up, health officials said on Thursday, a development that could h…	en	[]	['https://ift.tt/3q1siuc', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1365038225362989057	False		0		Montreal						[]				
1365037566051946508	1365037566051946508	2021-02-25 15:34:51 Eastern Standard Time	2021-02-25	15:34:51	-0500	91358248	asimakoaa	Anna Asimakopulos		Quebec opens COVID-19 vaccine appointments, 72,000 sign up in 4 hours  https://t.co/YeUtRNUK7A  https://t.co/uWcP5WcCP8	en	[]	['https://www.cbc.ca/news/canada/montreal/vaccine-covid-19-campaign-begins-1.5927420']	['https://pbs.twimg.com/media/EvGWbnBXcAE2r-y.jpg']	6	13	29	[]	[]	https://twitter.com/asimakoaa/status/1365037566051946508	False		1	https://pbs.twimg.com/media/EvGWbnBXcAE2r-y.jpg	Montreal						[]				
1365030416399261696	1365030416399261696	2021-02-25 15:06:26 Eastern Standard Time	2021-02-25	15:06:26	-0500	334163872	msn_quebec	MSN Québec		Dubé songe à fournir un « passeport » aux Québécois vaccinés contre la COVID-19  https://t.co/VVUPzpsQ6X	fr	[]	['http://www.msn.com/fr-ca/actualite/other/dub%C3%A9-songe-%C3%A0-fournir-un-passeport-aux-qu%C3%A9b%C3%A9cois-vaccin%C3%A9s-contre-la-covid-19/ar-BB1e19hX?ocid=ob-tw-frca-1576071598213']	[]	0	0	1	[]	[]	https://twitter.com/MSN_Quebec/status/1365030416399261696	False		0		Montreal						[]				
1365028192612995077	1365028192612995077	2021-02-25 14:57:36 Eastern Standard Time	2021-02-25	14:57:36	-0500	1730703458	crackedscience	Jonathan Jarry		There's a lot of fear-mongering about vaccine-enhanced disease and infertility with regards to the COVID vaccine.  Critica looks at the tiny facts behind these scary claims and puts them in their proper context.   https://t.co/dRkFrNKAKu	en	[]	['https://www.criticascience.org/post/some-mistakes-are-just-mistakes-some-deliberate']	[]	0	2	4	[]	[]	https://twitter.com/crackedscience/status/1365028192612995077	False		0		Montreal						[]				
1365023180700618752	1365023180700618752	2021-02-25 14:37:41 Eastern Standard Time	2021-02-25	14:37:41	-0500	1170005964	citynewsmtl	CityNews Montreal		#WATCH: “At noon, we had more than 70,000 appointments made on our different platforms,” says Quebec Health Minister Christian Dubé. Thursday marked the first day where Quebecers 85 and up could make an appointment for a COVID-19 vaccine.  https://t.co/53RLiaBCy8	en	[]	[]	[]	0	0	1	['watch']	[]	https://twitter.com/CityNewsMTL/status/1365023180700618752	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1365023118255939586/pu/img/jU0q1yPO6EvL_RD6.jpg	Montreal						[]				
1365022893285892097	1365022893285892097	2021-02-25 14:36:33 Eastern Standard Time	2021-02-25	14:36:33	-0500	185789961	stigmabase	STIGMABASE | EDU	{'type': 'Point', 'coordinates': [45.63697547, -73.56726563]}	Fighting Stigma — AstraZeneca COVID-19 Vaccine Designer On Struggles With Variants, Stigma: AstraZeneca COVID-19 Vaccine Designer On Struggles With Variants, Stigma. February 25, 2021. A medic prepares to administer a dose of an ...  https://t.co/nrqo6lDz2u	en	[]	['http://dlvr.it/RtV4lm']	[]	0	1	0	[]	[]	https://twitter.com/stigmabase/status/1365022893285892097	False		0		Montreal						[]				
1365022390380597259	1365022390380597259	2021-02-25 14:34:33 Eastern Standard Time	2021-02-25	14:34:33	-0500	3311689489	dailyhivemtl	Daily Hive Montreal		Canada receives largest COVID-19 vaccine shipment to date  https://t.co/tVmGQ4KMbx #COVIDCanada  https://t.co/t2N40yCT6T	en	[]	['http://ow.ly/bzGN50DK4uz']	['https://pbs.twimg.com/media/EvGIoXJXEAIVqZs.jpg']	0	0	0	['covidcanada']	[]	https://twitter.com/DailyHiveMTL/status/1365022390380597259	False		1	https://pbs.twimg.com/media/EvGIoXJXEAIVqZs.jpg	Montreal						[]				
1365018979853475843	1365018979853475843	2021-02-25 14:21:00 Eastern Standard Time	2021-02-25	14:21:00	-0500	1170005964	citynewsmtl	CityNews Montreal		Who have provinces have pegged to receive COVID-19 vaccines in the coming weeks?  https://t.co/OSqhhJOPD3	en	[]	['https://montreal.citynews.ca/2021/02/25/who-have-provinces-have-pegged-to-receive-covid-19-vaccines-in-the-coming-weeks-2/']	[]	0	0	1	[]	[]	https://twitter.com/CityNewsMTL/status/1365018979853475843	False		0		Montreal						[]				
